"1" "2" "3" "4" "5" "6" "7"
"V1" 0.0269213935533911 0.0016202546401638 0.0534361388460548 0.0819966763004214 0.0496045300717294 0.0100867168828098 0.03702314150666
"V2" 0.0125753124510225 0.000775104748721446 0.0443817362888909 0.0506857957875332 0.0632937535270792 0.0095096143857549 0.0217417187097528
"V3" 0.0118214330309719 8.96901026022733e-13 0.0418445171507555 0.0416479562454008 0.0260529245394105 0.00603398312448847 0.0397854903859506
"V4" 0.0113794040307474 1.28007209103042e-12 0.0351573243695804 0.0343017706875132 0.0228260068608761 0.00461061593147443 0.0207429845002882
"V5" 0.0158712600236875 0.00154362019146667 0.0254677181100675 0.0332082162746834 0.0216299725781227 0.00651642431664254 0.0132044135232125
"V6" 0.00867086874384229 0.00235317899926728 0.0299387074625474 0.0297260266277399 0.0173321083578395 0.00858477507336636 0.0182317406989316
"V7" 0.0312161709297165 0.00926530808952192 1.44490012946278e-08 9.12271996920637e-10 4.07366489236762e-11 6.43730547019952e-06 3.56221597304342e-09
"V8" 5.70303774554474e-05 0.000812476291329753 0.000178364263677386 2.40771943112419e-12 7.11235807351807e-05 0.00334086549732601 0.127155461319441
"V9" 0.0120412611463382 0.00516631447443066 0.00240210068302519 0.0022930210784048 0.0154654679353831 1.56345818316446e-05 0.000793814570174566
"V10" 3.57078044640481e-13 0.00293132858793248 1.43858213598942e-12 0.0399159256470595 4.95431724675449e-06 7.71885348145468e-07 9.55064166206699e-07
"V11" 0.00741944154635956 0.00491948913395824 0.00169615553613841 0.00704005826254238 0.00688265863800899 0.00558697390141868 0.0019175992493859
"V12" 7.26120524876213e-13 0.00406729632170939 9.57084073784021e-05 0.0310146417095973 5.85681380021789e-06 2.14878219717865e-10 9.72272691073322e-13
"V13" 0.00437715177845845 0.00135686527764336 0.000980032792080699 0.000909083278919653 0.00370772005097765 0.022843053214557 0.00194190353869599
"V14" 6.8568533441639e-05 2.34562364605874e-05 4.35870094835626e-12 3.4931728522502e-06 4.81670351185912e-06 5.93497506926665e-05 0.063355377549316
"V15" 0.011205080842972 0.00112731250153085 0.000119579336086211 2.99459874802833e-08 0.00492180628007978 3.28998855867915e-05 0.00430230821993037
"V16" 6.86914852490982e-12 0.000375089756785735 2.89111833228042e-05 3.02648276391838e-05 0.000397130322793036 0.0377804718056154 1.43941929482319e-05
"V17" 0.00196334571729818 7.83887238676674e-06 0.00843588457322341 0.00751970984080945 0.00406537876727195 0.0021758006216735 0.00545609000048151
"V18" 0.00584953035177814 0.00288103617504409 0.00217999762831776 0.00212008615966109 0.00436113323259952 0.000324946348152232 0.00090108677494483
"V19" 2.48374468665332e-13 0.0020491060473908 5.97494282001734e-13 6.74621668385754e-13 7.46631941079861e-13 8.75204489460212e-07 0.0363028262046891
"V20" 8.42028447260385e-05 4.44376012312445e-13 0.00938082756178724 0.00863756828244497 0.000843567580082608 0.000965744985282794 0.00891953248384117
"V21" 0.00186035987351932 5.92889096384888e-13 0.0113169957499909 0.00350244535485023 0.00295054934988385 0.000912578653798157 0.00432658170123495
"V22" 0.00317715605612417 0.00449486611396233 0.00161779505816295 0.000750053676485557 0.00183188357418719 0.00149185197580268 0.00563701933010341
"V23" 0.00369779259401836 0.0031847057162546 0.00133302388755353 0.00160719885538388 0.00335591615520772 0.00168707165682476 0.00222488706979715
"V24" 0.00294322549285562 0.00343364779736666 0.00250241591574548 0.000810818074781269 0.00278684390549772 0.00343634275836847 0.00118577780161345
"V25" 0.0027403981154472 0.00332040910699548 0.00172395326304473 0.0021769435182681 0.00179453341841986 0.00306390357880491 0.000763604968309459
